page,priority,content
52,0.49050632911392406,"(The Board of Directors)"
52,0.740506329113924,"JetBlue 2020 Proxy Statement, Page 16"
52,0.49050632911392406,"(The Board of Directors)"
52,0.740506329113924,"JetBlue 2020 Proxy Statement, Page 26"
52,0.5759493670886076,"(Director Nominee Selection Process),"
52,0.7658227848101267,"Page 27 (Board Membership Criteria)"
52,0.740506329113924,"JetBlue 2020 Proxy Statement, Page 27"
52,0.6265822784810127,"(Director Independence)"
52,0.44936708860759494,"102 - 26"
52,0.44936708860759494,"102 - 27"
52,0.44936708860759494,"102 - 28"
52,0.38607594936708867,"102 - 29"
52,0.38607594936708867,"102 - 30"
52,0.38607594936708867,"102 - 31"
52,0.38607594936708867,"102 - 32"
52,0.38607594936708867,"102 - 33"
52,0.38607594936708867,"102 - 35"
52,0.38607594936708867,"102 - 36"
52,0.5063291139240507,"Role of highest governance body in setting"
52,0.5253164556962026,"purpose, values, and strategy"
52,0.5316455696202531,"Collective knowledge of highest"
52,0.9303797468354431,"governance body"
52,0.5822784810126582,"Evaluating the highest governance body’s"
52,0.9810126582278481,"performance"
52,0.7088607594936708,"Identifying and managing economic,"
52,0.5949367088607594,"environmental, and social impacts"
52,0.759493670886076,"Effectiveness of risk management"
52,0.8987341772151899,"processes"
52,0.6962025316455696,"Review of economic, environmental, and"
52,0.3291139240506329,"social topics"
52,0.5379746835443038,"Highest governance body’s role in"
52,0.3544303797468354,"sustainability reporting"
52,0.7784810126582279,"Communicating critical concerns"
52,0.7721518987341773,"Remuneration policies"
52,0.8101265822784811,"Process for determining remuneration"
52,0.6898734177215189,"JetBlue Airways Corporation"
52,0.8860759493670887,"Environmental Social Governance"
52,0.9683544303797469,"Sub-Committee Charter"
52,0.7246835443037974,"JetBlue 2020 Proxy Statement, Page 24"
52,0.620253164556962,"(Director Onboarding and Education)"
52,0.7246835443037974,"JetBlue 2020 Proxy Statement, Page 24"
52,0.6139240506329113,"(Director Onboarding and Education)"
52,0.6740506329113924,"JetBlue Airways Corporation"
52,0.8639240506329113,"Environmental Social Governance"
52,0.9525316455696202,"Sub-Committee Charter"
52,0.6740506329113924,"JetBlue Airways Corporation"
52,0.8639240506329113,"Environmental Social Governance"
52,0.9525316455696202,"Sub-Committee Charter"
52,0.6740506329113924,"JetBlue Airways Corporation"
52,0.8639240506329113,"Environmental Social Governance"
52,0.9525316455696202,"Sub-Committee Charter"
52,0.6740506329113924,"JetBlue Airways Corporation"
52,0.8639240506329113,"Environmental Social Governance"
52,0.9525316455696202,"Sub-Committee Charter"
52,0.7151898734177214,"JetBlue 2020 Proxy Statement, Page 25"
52,0.9177215189873418,"(How to Communicate with Our Board)"
52,0.6518987341772151,"JetBlue 2020 Proxy Statement,"
52,0.9113924050632911,"Page 23 (Compensation Clawback),"
52,0.6329113924050633,"Page 33 (Director Compensation),"
52,0.7531645569620253,"Pages 37-43 (Named Executive Officer"
52,0.8227848101265823,"Compensation Discussion and Analysis)"
52,0.7911392405063292,"JetBlue 2020 Proxy Statement, Pages 37-43"
52,0.9050632911392406,"(Named Executive Officer Compensation"
52,0.5443037974683544,"Discussion and Analysis)"
52,0.310126582278481,"105"
53,0.3565891472868217,"106"
53,0.992248062015504,"J E T B L U E  S O C I A L  I M P A C T  R E P O R T. 2 0 1 8  +  2 0 1 9"
53,0.313953488372093,""
53,0.313953488372093,""
53,0.313953488372093,""
53,0.313953488372093,""
53,0.1705426356589147,""
53,0.03488372093023256,""
53,0.1705426356589147,""
53,0.1705426356589147,""
53,0.1705426356589147,""
53,0.1705426356589147,""
53,0.01550387596899225,""
53,0.03488372093023256,""
53,0.1705426356589147,""
53,0.1705426356589147,""
53,0.34883720930232553,""
53,0.1705426356589147,""
53,0.1705426356589147,""
53,0.1705426356589147,""
53,0.1705426356589147,""
53,0.1705426356589147,""
53,0.1705426356589147,""
53,0.1705426356589147,""
53,0.1705426356589147,""
53,0.1705426356589147,""
53,1.0,""
53,0.1705426356589147,""
53,0.01550387596899225,""
53,0.01550387596899225,""
53,0.313953488372093,""
53,0.05813953488372093,""
53,0.313953488372093,""
53,0.05813953488372093,""
53,0.313953488372093,""
53,0.313953488372093,""
53,0.27906976744186046,""
53,0.1705426356589147,""
53,0.046511627906976744,""
53,0.1705426356589147,""
53,0.1705426356589147,""
53,0.1705426356589147,""
53,0.1705426356589147,""
53,0.1705426356589147,""
53,0.1705426356589147,""
53,0.1705426356589147,""
53,0.1705426356589147,""
53,0.1705426356589147,""
53,0.9844961240310077,"-  - DISCLOSURE  GRI STANDARDS DISCLOSURE TITLE  JETBLUE 2018  2019 RESPONSE  DISCLOSURE  GRI STANDARDS DISCLOSURE TITLE  JETBLUE 2018  2019 RESPONSE"
53,0.9534883720930233,"102 - 37  Stakeholders’ involvement in remuneration"
53,0.9612403100775194,"102 - 38  Annual total compensation ratio"
53,0.9767441860465117,"102 - 40  List of stakeholder groups"
53,0.9689922480620154,"102 - 41  Collective bargaining agreements"
53,0.9457364341085271,"102 - 42  Identifying and selecting stakeholders"
53,0.8062015503875969,"JetBlue 2020 Proxy Statement, Page 36"
53,0.9069767441860465,"(Management Proposal 2)"
53,0.5348837209302326,"Partially reported: JetBlue 2020 Proxy"
53,0.5813953488372092,"Statement, Page 63 (Pay Ratio of Chief"
53,0.7751937984496123,"Executive Officer Compensation to Median"
53,0.9302325581395349,"Employee Compensation)"
53,0.7441860465116279,"JetBlue 2018-2019 Social Impact Report,"
53,0.5503875968992248,"JetBlue For Good: It’s In Our DNA,"
53,0.7596899224806202,"Pages 22-39 (Youth and Education:"
53,0.5891472868217054,"Preparing for Takeoff), Pages 40-55"
53,0.8527131782945736,"(Community: Loving The Places We Land),"
53,0.8372093023255814,"Pages 56-69 (Environment - JetBlue Goes"
53,0.8682170542635659,"Green); Crewmembers’ Sky-High Potential,"
53,0.6744186046511628,"Page 72 (Reaching Blue Heights),"
53,0.5736434108527132,"Page 72-79 (Taking Diversity and Inclusion"
53,0.7286821705426356,"to New Heights)"
53,0.7906976744186046,"JetBlue 2018 Environmental Social"
53,0.813953488372093,"Governance Report, Page 9 (Labor"
53,0.48837209302325585,"Relations)"
53,0.6356589147286822,"We engage with a variety of stakeholders"
53,0.5426356589147286,"based on their genuine interest in JetBlue"
53,0.4496124031007752,"and the airlines industry and their potential"
53,0.8914728682170542,"to impact our business, our crewmembers"
53,0.8217054263565892,"and the communities where we live and"
53,0.7054263565891473,"work. Stakeholder interaction takes many"
53,0.45736434108527135,"forms, with the intent being to better"
53,0.6821705426356588,"understand stakeholder priorities and how"
53,0.46511627906976744,"they factor into our operational decisions."
53,0.4418604651162791,"102 - 43"
53,0.4108527131782946,"102 - 45"
53,0.4108527131782946,"102 - 50"
53,0.4108527131782946,"102 - 51"
53,0.4108527131782946,"102 - 52"
53,0.4108527131782946,"102 - 53"
53,0.4108527131782946,"102 - 54"
53,0.4108527131782946,"102 - 55"
53,0.8992248062015504,"Approach to stakeholder engagement"
53,0.4806201550387597,"Entities included in the consolidated"
53,0.5968992248062015,"financial statements"
53,0.6666666666666667,"Reporting period"
53,0.6124031007751938,"Date of most recent report"
53,0.627906976744186,"Reporting cycle"
53,0.5658914728682171,"Contact point for questions regarding"
53,0.4728682170542636,"the report"
53,0.6201550387596899,"Claims of reporting in accordance with"
53,0.7674418604651163,"the GRI Standards"
53,0.6434108527131782,"GRI content index"
53,0.751937984496124,"JetBlue 2018-2019 Social Impact Report,"
53,0.5581395348837209,"JetBlue For Good: It’s In Our DNA,"
53,0.7984496124031009,"Page 24-25 (The JetBlue Foundation:"
53,0.37209302325581395,"Inspiring the Future of Aviation),"
53,0.9224806201550387,"Page 54 (Taking Community Engagement"
53,0.9147286821705427,"to New Heights); Crewmembers’ Sky-"
53,0.5116279069767442,"High Potential, Page 72 (Taking Diversity"
53,0.6589147286821705,"and Inclusion to New Heights), Page 74"
53,0.937984496124031,"(Crewmember Resource Groups: Where"
53,0.496124031007752,"Inclusion Takes Flight), Page 80"
53,0.5193798449612403,"(The Benefits of Being Blue)"
53,0.8449612403100776,"JetBlue’s 2019 Annual Report on Form"
53,0.5271317829457365,"10-K, Exhibit 21.1 (JetBlue Airways"
53,0.3798449612403101,"Corporation, List of Subsidiaries, As of"
53,0.8837209302325582,"December 31, 2019)"
53,0.8759689922480621,"January 1, 2018-December 31, 2019"
53,0.6511627906976745,"JetBlue has been reporting since 2007."
53,0.689922480620155,"Taken together, the 2018-2019 JetBlue"
53,0.7131782945736433,"Social Impact Report and the 2018 and 2019"
53,0.8604651162790699,"JetBlue Environmental Social Governance"
53,0.7209302325581395,"Reports comprise our most recent report."
53,0.7364341085271318,"We plan on reporting on our ESG and/or our"
53,0.5038759689922481,"social impact annually."
53,0.8294573643410853,"jetblueforgood@jetblue.com"
53,0.6046511627906976,"This report references disclosures from the"
53,0.7829457364341086,"GRI Standards 2018."
53,0.6976744186046511,"JetBlue Reporting Index"
53,0.3643410852713178,"107"
54,0.3274336283185841,"108"
54,0.9469026548672567,"J E T B L U E  S O C I A L  I M P A C T  R E P O R T. 2 0 1 8  +  2 0 1 9"
54,0.27876106194690264,""
54,0.27876106194690264,""
54,0.27876106194690264,""
54,0.27876106194690264,""
54,0.27876106194690264,""
54,0.3185840707964602,""
54,1.0,""
54,0.27876106194690264,""
54,0.05309734513274336,""
54,0.27876106194690264,""
54,0.27876106194690264,""
54,0.15044247787610618,""
54,0.15044247787610618,""
54,0.15044247787610618,""
54,0.15044247787610618,""
54,0.15044247787610618,""
54,0.15044247787610618,""
54,0.15044247787610618,""
54,0.15044247787610618,""
54,0.15044247787610618,""
54,0.15044247787610618,""
54,0.022123893805309734,""
54,0.022123893805309734,""
54,0.022123893805309734,""
54,0.9823008849557522,""
54,0.15044247787610618,""
54,0.15044247787610618,""
54,0.15044247787610618,""
54,0.15044247787610618,""
54,0.15044247787610618,""
54,0.022123893805309734,""
54,0.15044247787610618,""
54,0.15044247787610618,""
54,0.04424778761061947,""
54,0.9911504424778761,""
54,0.15044247787610618,""
54,0.15044247787610618,""
54,0.15044247787610618,""
54,0.15044247787610618,""
54,0.9734513274336283,"-  - DISCLOSURE"
54,0.9292035398230089,"102 - 56  External assurance  Specific sustainability peformance data in"
54,0.6637168141592921,"our 2018 Environmental Social Governance"
54,0.5752212389380531,"Report was externally assured by iCompli"
54,0.43362831858407075,"Sustainability.; See: 2018 Environmental Social"
54,0.6814159292035399,"Governance Report, Page 43 (Independent"
54,0.6371681415929203,"Third-Party Assurance Statement)"
54,0.7964601769911505,"GRI STANDARDS DISCLOSURE TITLE  JETBLUE 2018  2019 RESPONSE"
54,0.9557522123893806,"ECONOMIC DISCLOSURES"
54,0.3495575221238938,"201 - 1"
54,0.3495575221238938,"201 - 2"
54,0.6194690265486726,"Direct economic value generated and"
54,0.37168141592920356,"distributed"
54,0.4424778761061947,"Financial implications and other risks and"
54,0.5663716814159292,"opportunities due to climate change"
54,0.6460176991150441,"JetBlue’s 2019 Annual Report on Form"
54,0.5575221238938053,"10-K, Item 8 (Financial Statements and"
54,0.7433628318584071,"Supplementary Data)"
54,0.6106194690265486,"JetBlue 2018 Environmental Social"
54,0.7079646017699115,"Governance Report, Pages 26-31"
54,0.3805309734513274,"(Identifying Climate Risks); JetBlue’s 2019"
54,0.6017699115044247,"Annual Report on Form 10-K, Item 1A (Risk"
54,0.39823008849557523,"Factors)"
54,0.9203539823008849,"Market Presence"
54,0.8407079646017699,"202 -1  Ratios of standard entry level wage by"
54,0.7787610619469026,"gender compared to local minimum wage"
54,0.5221238938053098,"Partially reported: JetBlue 2018-2019"
54,0.7256637168141593,"Social Impact Report, Crewmembers’"
54,0.5309734513274337,"Sky-High Potential, Page 80 (The Benefits"
54,0.4247787610619469,"of Being Blue)"
54,0.8849557522123894,"Indirect Economic Impacts"
54,0.8230088495575221,"203 - 1  Infrastructure investments and services"
54,0.7168141592920354,"supported"
54,0.584070796460177,"JetBlue 2018-2019 Social Impact Report,"
54,0.7345132743362832,"Community Connection, Page 40-41 (100x35"
54,0.7610619469026548,"JetBlue - Immediate Response and Long-"
54,0.672566371681416,"term Recovery), Page 54 (Taking Community"
54,0.7699115044247787,"Engagement to New Heights)"
54,0.9380530973451328,"Economic Performance"
54,0.8141592920353982,"DISCLOSURE  GRI STANDARDS DISCLOSURE TITLE  JETBLUE 2018  2019 RESPONSE"
54,0.8053097345132744,"203 - 2  Significant indirect economic impacts  JetBlue 2018-2019 Social Impact Report,"
54,0.46017699115044247,"JetBlue For Good: It’s In Our DNA,"
54,0.5929203539823009,"Pages 22-39 (Youth and Education:"
54,0.504424778761062,"Preparing for Takeoff), Pages 40-55"
54,0.6991150442477876,"(Community: Loving The Places We Land)"
54,0.8584070796460178,"Anti-corruption"
54,0.8495575221238938,"205 - 2  Communication and training about anti-"
54,0.5486725663716814,"corruption policies and procedures"
54,0.4778761061946903,"Partially reported: JetBlue 2018-2019 Social"
54,0.7522123893805309,"Impact Report, Our Compass: Governance"
54,0.5132743362831859,"and Ethics, Page 97 (Anti-Bribery and"
54,0.5398230088495576,"Corruption)"
54,0.8761061946902654,"Anti-competitive Behavior"
54,0.831858407079646,"206 - 1  Legal actions for anti-competitive"
54,0.49557522123893805,"behavior, anti-trust, and monopoly"
54,0.4070796460176991,"practices"
54,0.4513274336283186,"In 2019, JetBlue paid no material regulatory"
54,0.4690265486725664,"fines or settlements associated with"
54,0.3893805309734513,"anti-competitive practices."
54,0.9646017699115045,"ENVIRONMENTAL DISCLOSURES"
54,0.9115044247787611,"Energy"
54,0.8938053097345133,"302 - 1  Energy consumption within the"
54,0.48672566371681414,"organization"
54,0.415929203539823,"Partially reported: 2018 JetBlue"
54,0.6283185840707964,"Environmental Social Governance Report,"
54,0.6548672566371682,"Page 37 (Total Fuel Consumed, Percentage"
54,0.7876106194690266,"Renewable)"
54,0.9026548672566372,"Emissions"
54,0.8672566371681415,"305 - 1  Direct (Scope 1) GHG emissions  2018 JetBlue Environmental Social"
54,0.6902654867256638,"Governance Report, Page 35 (2018 Carbon"
54,0.36283185840707965,"Footprint)"
54,0.336283185840708,"109"
55,0.3103448275862069,"110"
55,0.9655172413793103,"J E T B L U E  S O C I A L  I M P A C T  R E P O R T. 2 0 1 8  +  2 0 1 9"
55,0.993103448275862,""
55,0.02413793103448276,""
55,0.2827586206896552,""
55,0.2827586206896552,""
55,0.02413793103448276,""
55,0.14482758620689654,""
55,0.010344827586206896,""
55,0.14482758620689654,""
55,0.010344827586206896,""
55,1.0,""
55,0.9793103448275862,""
55,0.14482758620689654,""
55,0.14482758620689654,""
55,0.14482758620689654,""
55,0.14482758620689654,""
55,0.14482758620689654,""
55,0.14482758620689654,""
55,0.034482758620689655,""
55,0.14482758620689654,""
55,0.14482758620689654,""
55,0.14482758620689654,""
55,0.14482758620689654,""
55,0.9724137931034482,""
55,0.2827586206896552,""
55,0.14482758620689654,""
55,0.14482758620689654,""
55,0.14482758620689654,""
55,0.14482758620689654,""
55,0.2827586206896552,""
55,0.2827586206896552,""
55,0.2827586206896552,""
55,0.2827586206896552,""
55,0.25517241379310346,""
55,0.14482758620689654,""
55,0.14482758620689654,""
55,0.14482758620689654,""
55,0.14482758620689654,""
55,0.14482758620689654,""
55,0.14482758620689654,""
55,0.14482758620689654,""
55,0.14482758620689654,""
55,0.14482758620689654,""
55,0.14482758620689654,""
55,0.14482758620689654,""
55,0.14482758620689654,""
55,0.14482758620689654,""
55,0.14482758620689654,""
55,0.14482758620689654,""
55,0.9862068965517241,"-  - DISCLOSURE"
55,0.39655172413793105,"305 - 2"
55,0.39655172413793105,"305 - 3"
55,0.3620689655172413,"305 - 4"
55,0.3620689655172413,"305 - 5"
55,0.6482758620689656,"Energy indirect (Scope 2) GHG emissions"
55,0.6413793103448276,"Other indirect (Scope 3) GHG emissions"
55,0.6896551724137931,"GHG emissions intensity"
55,0.8137931034482758,"Reduction of GHG emissions"
55,0.7448275862068965,"2018 JetBlue Environmental Social"
55,0.7896551724137931,"Governance Report, Page 35 (2018"
55,0.596551724137931,"Carbon Footprint)"
55,0.7379310344827585,"2018 JetBlue Environmental Social"
55,0.7896551724137931,"Governance Report, Page 36 (2018"
55,0.596551724137931,"Carbon Footprint)"
55,0.7275862068965517,"2018 JetBlue Environmental Social"
55,0.7758620689655173,"Governance Report, Page 35 (2018"
55,0.5827586206896551,"Carbon Footprint)"
55,0.7275862068965517,"2018 JetBlue Environmental Social"
55,0.7758620689655173,"Governance Report, Page 35 (2018"
55,0.5827586206896551,"Carbon Footprint)"
55,0.9172413793103448,"GRI STANDARDS DISCLOSURE TITLE  JETBLUE 2018  2019 RESPONSE"
55,0.9448275862068966,"Environmental Compliance"
55,0.9379310344827586,"307 - 1  Non-compliance with environmental"
55,0.6206896551724138,"laws and regulations"
55,0.5448275862068965,"During the reporting period, JetBlue"
55,0.6068965517241379,"identified no noncompliance with"
55,0.6344827586206897,"environmental laws and/or regulations that"
55,0.41379310344827586,"rose to the level of materiality that would"
55,0.46206896551724136,"have required disclosure in our periodic"
55,0.4206896551724138,"reports filed with the SEC."
55,0.9517241379310345,"Employment"
55,0.3620689655172413,"401 - 1"
55,0.3620689655172413,"401 - 2"
55,0.8827586206896553,"New employee hires and employee"
55,0.6137931034482759,"turnover"
55,0.5517241379310345,"Benefits provided to full-time employees"
55,0.5103448275862069,"that are not provided to temporary or"
55,0.8344827586206897,"part-time employees"
55,0.5241379310344828,"Partially reported: JetBlue 2018-2019 Social"
55,0.8896551724137932,"Impact Report, Crewmember’s Sky-High"
55,0.47586206896551725,"Potential, Page 80 (The Benefits of Being Blue)"
55,0.6586206896551724,"JetBlue 2018-2019 Social Impact Report,"
55,0.8275862068965517,"Crewmember’s Sky High Potential, Page 80"
55,0.496551724137931,"(The Benefits of Being Blue)"
55,0.9586206896551723,"SOCIAL DISCLOSURES"
55,0.9241379310344827,"DISCLOSURE  GRI STANDARDS DISCLOSURE TITLE  JETBLUE 2018  2019 RESPONSE"
55,0.9310344827586207,"Occupational Health and Safety"
55,0.38275862068965516,"401 - 3"
55,0.38275862068965516,"403 - 1"
55,0.33448275862068966,"403 - 2"
55,0.33448275862068966,"403 - 3"
55,0.33448275862068966,"403 - 4"
55,0.44137931034482764,"403 -5"
55,0.33448275862068966,"403 - 6"
55,0.5379310344827587,"Parental leave"
55,0.5586206896551724,"Occupational health and safety"
55,0.896551724137931,"management system"
55,0.503448275862069,"Hazard identification, risk assessment,"
55,0.42758620689655175,"and incident investigation"
55,0.5724137931034483,"Occupational health services"
55,0.4689655172413793,"Worker participation, consultation, and"
55,0.8,"communication on occupational health"
55,0.45172413793103444,"and safety"
55,0.5655172413793104,"Worker training on occupational health"
55,0.45172413793103444,"and safety"
55,0.6965517241379311,"Promotion of worker health"
55,0.5310344827586208,"Partially reported: JetBlue 2018-2019 Social"
55,0.8758620689655173,"Impact Report, Crewmember’s Sky High"
55,0.48275862068965514,"Potential, Page 80 (The Benefits of Being Blue)"
55,0.7586206896551724,"2018 JetBlue Environmental Social"
55,0.8620689655172414,"Governance Report, Pages 14-15 (Managing"
55,0.6275862068965518,"Health and Safety Risks); JetBlue 2018-2019"
55,0.8551724137931035,"Social Impact Report, Crewmember’s Sky"
55,0.5172413793103449,"High Potential, Page 90 (Our Position on"
55,0.4068965517241379,"Safety)"
55,0.7103448275862069,"2018 JetBlue Environmental Social"
55,0.6758620689655173,"Governance Report, Pages 32-33 (Safety Risk"
55,0.906896551724138,"Management)"
55,0.7103448275862069,"2018 JetBlue Environmental Social"
55,0.6758620689655173,"Governance Report, Pages 32-33 (Safety Risk"
55,0.906896551724138,"Management)"
55,0.7103448275862069,"2018 JetBlue Environmental Social"
55,0.6758620689655173,"Governance Report, Pages 32-33 (Safety Risk"
55,0.8482758620689655,"Management); JetBlue 2018-2019 Social"
55,0.8689655172413794,"Impact Report, Crewmember’s Sky High"
55,0.4344827586206897,"Potential, Page 92 (Our Position on Safety)"
55,0.7517241379310344,"2018 JetBlue Environmental Social"
55,0.7655172413793103,"Governance Report, Page 15 (Case Study:"
55,0.8413793103448276,"JetBlue’s Safety Management System), Pages"
55,0.806896551724138,"32-33 (Safety Risk Management)"
55,0.6586206896551724,"JetBlue 2018-2019 Social Impact Report,"
55,0.8206896551724138,"Crewmember’s Sky High Potential, Page 80"
55,0.4896551724137931,"(The Benefits of Being Blue)"
55,0.31724137931034485,"111"
56,0.3257575757575758,"112"
56,0.9621212121212122,"J E T B L U E  S O C I A L  I M P A C T  R E P O R T. 2 0 1 8  +  2 0 1 9"
56,0.2878787878787879,""
56,0.2878787878787879,""
56,0.24621212121212122,""
56,0.2878787878787879,""
56,0.2878787878787879,""
56,0.2878787878787879,""
56,0.2878787878787879,""
56,0.24621212121212122,""
56,0.022727272727272728,""
56,0.13257575757575757,""
56,0.13257575757575757,""
56,0.13257575757575757,""
56,0.13257575757575757,""
56,0.13257575757575757,""
56,0.13257575757575757,""
56,1.0,""
56,0.9848484848484849,""
56,0.011363636363636364,""
56,0.13257575757575757,""
56,0.13257575757575757,""
56,0.13257575757575757,""
56,0.9772727272727273,""
56,0.2878787878787879,""
56,0.2878787878787879,""
56,0.2878787878787879,""
56,0.9924242424242425,""
56,0.13257575757575757,""
56,0.13257575757575757,""
56,0.011363636363636364,""
56,0.13257575757575757,""
56,0.13257575757575757,""
56,0.13257575757575757,""
56,0.13257575757575757,""
56,0.13257575757575757,""
56,0.13257575757575757,""
56,0.13257575757575757,""
56,0.13257575757575757,""
56,0.13257575757575757,""
56,0.13257575757575757,""
56,0.13257575757575757,""
56,0.13257575757575757,""
56,0.13257575757575757,""
56,0.13257575757575757,""
56,0.13257575757575757,""
56,0.13257575757575757,""
56,0.13257575757575757,""
56,0.9696969696969697,"-  - DISCLOSURE"
56,0.37121212121212127,"403 - 7"
56,0.36363636363636365,"403 - 8"
56,0.3560606060606061,"403 - 9"
56,0.5303030303030303,"403 -10"
56,0.49242424242424243,"Prevention and mitigation of"
56,0.5757575757575758,"occupational health and safety impacts"
56,0.4015151515151515,"directly linked by business relationships"
56,0.6439393939393939,"Workers covered by an occupational"
56,0.7803030303030303,"health and safety management system"
56,0.5075757575757576,"Work-related injuries"
56,0.40909090909090906,"Work-related ill health"
56,0.6818181818181819,"2018 JetBlue Environmental Social"
56,0.5530303030303031,"Governance Report, Page 23 (Safety Strategy);"
56,0.7196969696969697,"JetBlue’s 2019 Annual Report on Form 10-"
56,0.4242424242424242,"K, Item 1 (Business: Fleet Structure, Fleet"
56,0.5984848484848485,"Maintenance); Pages 32-33 (Safety Risk"
56,0.8712121212121212,"Management)"
56,0.6666666666666667,"2018 JetBlue Environmental Social"
56,0.7272727272727273,"Governance Report, Pages 14-15"
56,0.5909090909090909,"(Managing Health and Safety Risks)"
56,0.6590909090909091,"2018 JetBlue Environmental Social"
56,0.6136363636363636,"Governance Report, Page 34 (Safety Risk"
56,0.7651515151515151,"Management); JetBlue 2018-2019 Social"
56,0.8257575757575758,"Impact Report, Crewmembers’ Sky-High"
56,0.4318181818181818,"Potential, Page 92 (Our Position on Safety)"
56,0.7121212121212122,"JetBlue Environmental Social Governance"
56,0.5378787878787878,"Report 2018, Page 34 (Safety Risk"
56,0.8636363636363636,"Management)"
56,0.8787878787878788,"GRI STANDARDS DISCLOSURE TITLE  JETBLUE 2018  2019 RESPONSE"
56,0.9318181818181819,"Training and Education"
56,0.9090909090909091,"404 - 2  Programs for upgrading employee skills"
56,0.6060606060606061,"and transition assistance programs"
56,0.6287878787878788,"JetBlue 2018-2019 Social Impact Report,"
56,0.7727272727272727,"Crewmembers’ Sky-High Potential,"
56,0.6212121212121212,"Page 88-91 (JetBlue Scholars - Learning That"
56,0.7045454545454546,"Never Stops); 2018 JetBlue Environmental"
56,0.6515151515151516,"Social Governance Report, Page 11 (Case"
56,0.38636363636363635,"Study: Talent Pipeline)"
56,0.9015151515151516,"Security Practices"
56,0.9166666666666667,"410- 1  Security personnel trained in human"
56,0.4393939393939394,"rights policies or procedures"
56,0.5454545454545454,"Partially reported: JetBlue Environmental"
56,0.696969696969697,"Social Governance Report 2018, Page 24"
56,0.5833333333333334,"(Human Trafficking); JetBlue 2018-2019 Social"
56,0.7878787878787878,"Impact Report, Our Compass: Governance"
56,0.5606060606060607,"and Ethics, Page 95 (Human Trafficking)"
56,0.8863636363636364,"DISCLOSURE  GRI STANDARDS DISCLOSURE TITLE  JETBLUE 2018  2019 RESPONSE"
56,0.9545454545454546,"Human Rights Assessment"
56,0.9242424242424242,"412 - 2  Employee training on human rights"
56,0.5,"policies or procedures"
56,0.6742424242424242,"2018 JetBlue Environmental Social"
56,0.803030303030303,"Governance Report, Page 24 (Human"
56,0.48484848484848486,"Trafficking); JetBlue 2018-2019 Social"
56,0.7954545454545454,"Impact Report, Our Compass: Governance"
56,0.5681818181818182,"and Ethics, Page 97 (Human Trafficking)"
56,0.946969696969697,"Local Communities"
56,0.34469696969696967,"413 - 1"
56,0.34469696969696967,"413 - 2"
56,0.6893939393939393,"Operations with local community"
56,0.8181818181818181,"engagement, impact assessments, and"
56,0.8484848484848484,"development programs"
56,0.45454545454545453,"Operations with significant actual and"
56,0.44696969696969696,"potential negative impacts on local"
56,0.8409090909090909,"communities"
56,0.5189393939393939,"Partially reported: JetBlue 2018-2019"
56,0.46590909090909094,"Social Impact Report, JetBlue For Good: It’s"
56,0.7462121212121212,"In Our DNA, Page 54 (Taking Community"
56,0.8106060606060607,"Engagement to New Heights)"
56,0.5189393939393939,"Partially reported: JetBlue 2018-2019"
56,0.46590909090909094,"Social Impact Report, JetBlue For Good: It’s"
56,0.7462121212121212,"In Our DNA, Page 54 (Taking Community"
56,0.8333333333333333,"Engagement to New Heights"
56,0.8939393939393939,"Public Policy"
56,0.9393939393939393,"415 - 1  Political contributions  In 2019, JetBlue did not make any corporate"
56,0.41666666666666663,"political contributions. Contributions from"
56,0.8560606060606061,"our Crewmember Good Government Fund"
56,0.4772727272727273,"can be viewed at https://docquery.fec.gov/"
56,0.7348484848484849,"cgi-bin/forms/C00484584/1382809; JetBlue"
56,0.6363636363636364,"2018-2019 Social Impact Report, Our"
56,0.7575757575757575,"Compass: Governance and Ethics, Page 97"
56,0.37878787878787873,"(Policy on Political Contributions); See also:"
56,0.3939393939393939,"Policy on Political Contributions"
56,0.33333333333333337,"113"
57,0.3068181818181818,""
57,0.3068181818181818,""
57,0.2159090909090909,""
57,0.125,""
57,0.3068181818181818,""
57,0.3068181818181818,""
57,0.3068181818181818,""
57,0.3068181818181818,""
57,0.2159090909090909,""
57,0.125,""
57,0.125,""
57,0.125,""
57,0.125,""
57,0.045454545454545456,""
57,0.125,""
57,0.9772727272727273,"-"
57,0.38636363636363635,"2 0 1 8  +  2 0 1 9"
57,0.8863636363636364,"DISCLOSURE"
57,0.4772727272727273,"416 - 1"
57,0.45454545454545453,"416 - 2"
57,0.75,"Assessment of the health and safety"
57,0.6818181818181819,"impacts of product and service"
57,0.7045454545454546,"categories"
57,0.8181818181818181,"Incidents of non-compliance concerning"
57,0.6363636363636364,"the health and safety impacts of products"
57,0.7272727272727273,"and services"
57,0.7954545454545454,"2018 JetBlue Environmental Social"
57,0.8636363636363636,"Governance Report, Pages 14-15 (Managing"
57,0.5454545454545454,"Health and Safety Risks), Page 23 (Safety"
57,0.5909090909090909,"Strategy), Pages 32-34 (Safety Risk"
57,0.9090909090909091,"Management)"
57,0.8409090909090909,"JetBlue had no material government"
57,0.7727272727272727,"enforcement actions in 2019 from the"
57,0.5681818181818182,"FAA, the EASAi, or an equivalent national"
57,0.4318181818181818,"authority relating to aviation safety,"
57,0.6136363636363636,"including but not limited to maintenance,"
57,0.6590909090909091,"transportation of hazardous materials,"
57,0.5,"drug testing, records and reports, training,"
57,0.5227272727272727,"and noise."
